total_fuel,total_time,total_distance,avg_speed,std_speed,max_speed,min_acc,max_acc,std_acc,n_harsh_accelerations,n_back_jerks,n_harsh_brakes,n_forward_jerks,hour_of_day,n_points,generalized_weight,engine_volume
0.2123248496643493,1935.8,1.2278072111000673,3.310774710596616,8.692229181948475,41.0,-4.856898995009075,8.481481481481483,0.8190930976415441,3,14,1116,1105,14,1123,4500.0,3.6
0.08276320470930157,428.1,2.1597366221079466,17.18271119842829,15.330865877061386,51.0,-7.708410751889012,13.068783068783068,2.672323451096728,22,54,483,451,17,509,4500.0,3.6
0.19697378488649048,815.5,4.888440292582971,22.15391791044776,16.088272011219246,62.0,-12.716049382716045,24.897119341563783,3.9224035345497255,61,151,1007,917,18,1072,4500.0,3.6
0.5682791738997114,311.9,3.2662048964373667,37.95116772823779,18.09148599907664,69.0,-12.037037037037036,22.42611298166854,3.8603321719092842,37,63,430,404,19,471,6500.0,6.7
0.3935166727089779,235.8,2.512014562408523,41.58064516129032,26.295886071559273,75.0,-16.358024691358022,9.176954732510286,3.7816329311427745,21,53,316,284,16,341,6500.0,6.7
0.1949777820341985,148.4,1.6128125306966445,44.198237885462554,19.3345121405499,66.0,-7.405643738977077,8.838383838383834,3.24821666427497,20,25,203,198,14,227,6500.0,6.7
0.4328361116977189,199.2,2.930002987695083,50.37444933920705,14.612573656849326,64.0,-6.421911421911422,7.116402116402116,1.890009646378199,7,16,216,207,15,227,6500.0,6.7
0.637477788198295,425.40000000000003,3.499173114409879,36.23381294964029,24.5894434361228,78.0,-9.423868312757204,14.092592592592595,2.9673719996524706,22,70,530,482,17,556,6500.0,6.7
0.15288676773664567,315.0,3.0487706063822215,32.276824034334766,18.288799657230175,56.0,-13.14440703329592,18.33333333333334,3.4216272504665666,29,82,433,380,14,466,6000.0,6.0
0.08160465121393336,232.3,2.012262176721765,30.752351097178682,19.421138368389794,54.0,-8.111111111111112,10.0,2.446168962146575,11,19,304,296,13,319,6000.0,6.0
0.1172865231794871,298.4,2.1789952943786206,26.58937198067633,13.637311128314403,45.0,-5.4558404558404545,12.5,2.0010511980688706,11,53,399,357,13,414,6000.0,6.0
0.08591757310143135,469.3,4.981632911717552,38.51840490797546,19.87166116024127,75.0,-24.320987654320984,18.32010582010582,3.542860738586356,18,61,630,587,13,652,2500.0,1.8
0.060566233598820775,382.7,3.088859140053879,30.644567219152854,22.25226061210985,68.0,-14.766714766714776,10.91269841269841,3.732821274772228,33,83,506,456,20,543,2500.0,1.8
0.03057678053631985,164.9,2.2949856158158566,49.112554112554115,15.14352689852688,71.0,-7.905773420479304,11.649831649831654,2.8394147599798485,9,34,218,193,23,231,2500.0,1.8
0.043408728319692884,279.8,2.323135485259313,32.21899736147757,24.254974028632194,68.0,-16.913580246913583,29.074074074074066,4.962403211415913,34,65,341,310,14,379,2500.0,1.8
0.02135283748778769,135.3,1.5744020331129798,40.23267326732673,13.343540438169065,59.0,-6.30490086045642,6.370370370370373,2.1843251846724514,2,27,196,171,22,202,2500.0,1.8
0.06639179658126297,462.40000000000003,3.559684083673313,27.64433811802233,16.790747842176383,56.0,-10.81305114638448,20.493827160493826,2.8458821631866833,23,75,600,548,12,627,2500.0,1.8
0.03615371683548043,326.2,2.69409908605166,31.54074074074074,19.398413848714146,54.0,-11.584362139917694,26.728395061728396,3.4380717899678106,13,38,388,363,13,405,2500.0,1.8
0.019854234634596842,143.4,1.606314439571822,40.3448275862069,12.436925503815678,57.0,-5.580973129992738,5.632435465768797,2.2630800307050007,4,31,224,197,23,232,2500.0,1.8
0.012054027802127793,79.8,0.6164832269782989,28.071428571428573,8.71440175461276,39.0,-4.693562610229276,7.240740740740736,2.637635221917024,8,19,100,89,1,112,2500.0,1.8
0.024582158216791623,147.9,1.4064022814821309,34.450450450450454,22.596695685537167,64.0,-35.18518518518519,25.67901234567901,6.380110886598149,20,35,198,183,0,222,2500.0,1.8
0.04491018756397677,187.70000000000002,1.6991912567653322,31.246268656716417,11.186158225130994,46.0,-7.962962962962966,19.246913580246908,3.0648483027169733,9,28,255,236,12,268,2500.0,1.8
0.03629117914092,279.5,2.3640862132227474,34.19252873563219,25.54761055587087,68.0,-11.481481481481486,9.320987654320989,2.795162768398321,14,27,330,317,22,348,2500.0,1.8
0.02772616641407482,139.6,0.8394046941708799,18.545454545454547,13.412791358549201,49.0,-13.509021842355176,12.39917695473251,3.7802205329088463,6,24,199,181,23,209,2500.0,1.8
0.09449287660212125,346.2,4.704709178591324,48.29588014981273,14.96269601126654,79.0,-16.03703703703704,9.218106995884774,3.0842182927265482,19,81,511,449,1,534,2500.0,1.8
0.023430059120369873,168.2,1.249305542810096,27.73728813559322,17.492577375927045,48.0,-26.100217864923746,21.93562610229277,4.9503546030928325,14,36,218,196,12,236,2500.0,1.8
0.03900643952998728,269.7,1.1991373173828925,16.69811320754717,13.522972314331511,46.0,-5.66247795414462,19.444444444444443,3.085642474170095,19,44,348,323,11,371,2500.0,1.8
0.011537596498193263,93.4,0.6204902950924474,23.558139534883722,15.127534383091907,42.0,-4.7818930041152266,17.786596119929452,3.345457464811596,7,15,118,110,12,129,2500.0,1.8
0.09405928196314053,817.4,5.6447033162130875,29.51654964894684,22.825665839463518,69.0,-11.728395061728392,10.543209876543207,2.4484269339009996,21,97,972,896,22,997,2500.0,1.8
0.11852685343675505,640.8,6.753030068354263,38.85434782608696,20.91145337022666,83.0,-12.507122507122508,10.215686274509807,2.9031310154440413,34,94,882,822,4,920,2500.0,1.8
0.1437736660589512,915.4,7.594091404304755,32.766775777414075,18.829910927395023,60.0,-17.34567901234567,11.337448559670781,2.6997290992730165,47,135,1171,1083,0,1222,2500.0,1.8
0.12182182932723691,836.0,6.9540539295230905,33.53216374269006,20.969325764577345,67.0,-10.771604938271603,12.997942386831275,2.7617015722770257,43,114,979,908,0,1026,2500.0,1.8
0.011278637316766853,117.7,0.45515099053778774,15.163522012578616,9.57573027511362,28.0,-9.290123456790122,3.290212062141888,2.113539369120538,0,21,155,134,12,159,2500.0,1.8
0.09878607235144933,969.2,4.6063379062185685,20.874604847207586,22.22298003751292,64.0,-7.259259259259259,5.9956709956709995,1.4188922530692125,7,50,938,895,12,949,2500.0,1.8
0.04690705204753362,253.5,1.7139684026925728,26.73900293255132,17.083684275199456,53.0,-12.635615413393197,8.209876543209875,3.040318646996705,21,34,316,303,12,341,2500.0,1.8
0.02833566408584274,266.7,1.616565159007892,25.178947368421053,17.778751034168668,57.0,-9.338624338624337,9.814814814814813,2.7841423461856363,14,48,362,328,12,380,2500.0,1.8
0.11727142089863572,455.5,8.643058001190933,67.53311258278146,34.69823327804294,114.0,-19.12037037037037,8.067738791423002,2.304695666693847,7,46,593,554,1,604,2500.0,1.8
0.15301755404736664,854.6,8.979030636040386,43.275419545903254,34.09818069669984,118.0,-17.044125465178094,7.139169472502803,2.3247547722724797,24,88,985,921,4,1013,2500.0,1.8
0.10154139470882151,509.1,7.105457678186294,49.339285714285715,27.26575100801458,99.0,-15.435185185185185,10.0,2.4650727919026387,16,69,708,655,1,728,2500.0,1.8
0.05249780564466037,429.7,1.83836063717,19.309615384615384,15.910101002737113,51.0,-14.281705948372613,7.404521404521404,2.7347255971160997,20,52,496,464,12,520,2500.0,1.8
0.1812481434583087,1042.3,11.621626906989219,42.93150684931507,25.292558346375863,75.0,-19.851851851851844,11.668381344307269,3.290376906732734,57,131,1253,1179,17,1314,2500.0,1.8
0.02551857008979249,173.7,1.62490942169671,33.50636132315522,22.90832629224512,70.0,-10.456790123456791,10.469135802469134,2.8506886823185154,27,66,362,323,21,393,2500.0,1.8
0.020387659668157233,191.8,1.036404770763388,24.12923076923077,18.328667108840847,55.0,-13.70370370370371,15.370370370370374,3.713498783797251,20,50,301,271,23,325,2500.0,1.8
0.05676929659461476,359.6,4.159582326991434,45.986607142857146,22.996432026247728,74.0,-14.012345679012336,13.33333333333333,3.477702150230201,44,137,624,531,0,672,2500.0,1.8
0.006704788881443774,48.800000000000004,0.46033152061099847,34.678899082568805,10.826819181623623,47.0,-6.416947250280586,11.313131313131313,3.212462733840104,10,24,95,81,14,109,2500.0,1.8
0.03311094865278325,229.5,1.4096816810778787,24.134570765661252,15.006060395533503,48.0,-13.734567901234561,10.246913580246916,2.726900154795063,13,74,414,353,13,431,2500.0,1.8
0.08688084865370228,527.9,4.291969136495727,31.335672514619883,21.49747172074965,65.0,-13.333333333333334,17.59259259259259,3.3096123290104664,47,153,804,698,13,855,2500.0,1.8
0.018672900785821945,146.5,1.7010842984852101,39.39837398373984,12.116266574841699,56.0,-6.327160493827159,5.9259259259259265,2.0338195138669874,2,14,240,228,13,246,2500.0,1.8
0.015978335980375683,120.9,0.926059297612453,32.3,16.08172620735159,55.0,-10.953984287317617,6.649029982363316,2.8240021033741365,9,23,207,193,23,220,2500.0,1.8
0.13773166973427114,626.6,9.287856052758784,54.75708812260537,20.65076234378523,95.0,-17.870370370370367,14.053497942386828,3.581007429210097,92,273,1209,1028,0,1305,2500.0,1.8
0.08680555188292266,720.8,6.255837114325067,33.69951923076923,19.87540015810243,73.0,-13.421516754850083,14.320987654320978,3.031902852039544,51,204,1193,1040,14,1248,2500.0,1.8
0.021169980759747315,116.4,1.0006779539383766,30.081818181818182,14.213076375581577,53.0,-10.416666666666663,9.197530864197532,2.8643485484704576,6,43,210,173,17,220,2500.0,1.8
0.025082369994089502,145.8,2.3426478300455633,58.40392156862745,20.786257202723178,81.0,-9.0993265993266,13.24074074074074,3.1716397437420754,13,43,238,208,22,255,2500.0,1.8
0.008551857806835733,91.7,1.2603281988045945,46.123655913978496,16.168396920983792,62.0,-10.848765432098766,8.703703703703708,3.077568784854671,3,15,179,167,23,186,2500.0,1.8
0.03769711003675625,273.9,1.5901831805296078,22.89243027888446,15.09188035880851,49.0,-10.852396514161219,8.232323232323232,2.8152978460498614,18,92,480,406,15,502,2500.0,1.8
0.0658490442354861,504.90000000000003,4.70866796459826,34.41918103448276,19.7509831682856,71.0,-14.65020576131687,12.530864197530862,3.3114319527908904,46,175,878,749,15,928,2500.0,1.8
0.04710002361044592,224.8,3.6550033150566095,57.72074468085106,9.967370524732434,73.0,-11.754510921177589,8.055555555555554,2.0179446478018033,6,37,366,335,19,376,2500.0,1.8
0.07886571006129137,175.8,1.8060964901972598,38.02145922746781,26.24362752731625,74.0,-13.322530864197525,30.72727272727273,5.644430300312394,28,34,201,195,23,233,4000.0,4.7
0.14276000937682926,343.9,2.8134973303726056,34.42307692307692,27.088649407098703,78.0,-12.098765432098766,27.18954248366013,3.8480450690007952,41,40,423,424,18,468,4000.0,4.7
0.10293038944892714,608.0,1.7113934313170356,10.939432989690722,13.682112332225335,50.0,-8.580246913580245,8.217592592592592,2.0769302990244984,33,50,739,722,22,776,4000.0,4.7
0.10684996974480458,274.0,2.8588317115952493,37.5180412371134,22.402638832161944,67.0,-9.185185185185182,12.013888888888888,2.858803858767152,24,35,360,349,21,388,4000.0,4.7
0.09378077765535198,470.1,4.8979279065145365,37.20503597122302,12.78442658061328,52.0,-4.202380952380953,20.541666666666668,2.656922943989273,10,10,264,264,0,278,4000.0,4.7
0.06393301800530542,213.5,1.8032363783728826,35.04119850187266,29.93316783943953,73.0,-10.123456790123457,13.969135802469133,3.195287453240946,12,17,251,246,17,267,4000.0,4.7
0.15228276402382024,390.9,3.4415151309052514,33.89523809523809,23.63483480399825,74.0,-8.403925292814185,16.89943813782823,2.7860496687737757,20,31,501,490,16,525,4000.0,4.7
0.35609933070664834,930.0,10.340576818577356,42.4688524590164,24.683489720901292,76.0,-10.650522317188983,18.179824561403507,2.9660363607699325,52,100,1164,1116,22,1220,4000.0,4.7
0.2371820655998467,1143.7,10.777593668952344,36.666666666666664,20.599789314094853,71.0,-15.438596491228074,18.869895536562215,3.039893311367134,69,166,1355,1258,22,1428,3500.0,3.4
0.026751688506299002,172.0,0.7558888944721744,21.13714285714286,21.077403678176484,50.0,-11.21693121693122,10.912698412698413,2.68198834231443,5,7,166,164,16,175,3500.0,3.4
0.02620768885343549,126.3,1.1898719153682604,37.423611111111114,25.66338848529182,64.0,-17.666666666666668,8.968980422069668,3.4137718370056622,6,0,134,140,17,144,3500.0,3.4
0.03771036090155436,110.9,1.4696275983737572,49.42567567567568,19.31729027638165,75.0,-6.641325536062382,8.555395222061888,2.7798324651010295,8,13,136,131,15,148,3500.0,3.4
0.05406622555244063,220.9,2.2906092369525046,38.44927536231884,24.392419825173906,75.0,-8.780129335684896,11.076860158985761,3.2960105172810703,12,33,260,239,19,276,3500.0,3.4
0.05672538149489721,313.9,1.6017268968105447,24.260188087774296,24.076359421294978,59.0,-15.041152263374487,11.6856750930825,3.369087678462461,17,27,298,288,16,319,3500.0,3.4
0.14578725708358822,648.4,7.4432904509216975,42.89528193325662,24.118215735181636,75.0,-13.726150392817061,11.333257385888965,3.1445221031388777,57,85,808,780,17,869,3500.0,3.4
0.18966777460998016,1123.3,8.109765386975642,29.856801909307876,24.784199564325807,65.0,-15.629629629629628,11.572016460905346,2.68661997293549,45,84,1208,1169,0,1257,3500.0,3.4
0.0871831182781878,406.8,4.624336231715883,42.95542635658915,19.890475586098187,71.0,-9.202160493827158,10.116442199775532,2.5024201564541193,10,36,502,476,19,516,3500.0,3.4
0.04565472863947185,256.7,2.3499584815578567,36.60130718954248,23.533398622907598,65.0,-12.05413105413105,12.546737213403878,3.035395684171647,10,28,292,274,0,306,3500.0,3.4
0.07964782380103012,349.9,3.6434710019446848,42.28223844282238,27.91945122899754,76.0,-8.415637860082304,10.069525666016895,2.7062288494486797,21,35,386,372,15,411,3500.0,3.4
0.1007968106330763,527.2,4.030341767874678,29.126062322946176,16.74683331781963,61.0,-10.679012345679011,8.769748769748768,2.533507352364004,27,47,675,655,22,706,3500.0,3.4
0.051699742863118715,265.0,1.896529962848277,27.99025974025974,20.819448028681265,60.0,-11.006172839506172,13.148148148148147,2.8616373064177383,14,36,290,268,14,308,3500.0,3.4
0.03733194778269444,235.9,1.8614258972328406,35.11923076923077,26.599801422180484,70.0,-12.0220922677063,10.23280423280424,2.5176698389842653,5,27,251,229,15,260,3500.0,3.4
0.23938666142907747,645.4,15.632962893997478,88.15252152521525,32.38349879568054,120.0,-11.868686868686865,16.574074074074087,2.355253326817985,18,45,791,764,13,813,3500.0,3.4
0.24558018428669762,1183.4,10.9728637491073,36.30665770006725,22.334845701186445,77.0,-15.075837742504403,16.21438746438746,2.9970509032282235,62,127,1421,1356,16,1487,3500.0,3.4
0.21964857803598634,930.7,10.346546911302978,42.60557053009883,23.782547661212345,74.0,-12.921810699588475,14.255698005698001,2.981789233814724,65,97,1044,1012,20,1113,3500.0,3.4
0.3050719298353747,1548.3,13.355144573320475,33.74234424498416,25.143310992926775,83.0,-20.633744855967077,14.457439896036385,3.0362016704313084,87,171,1802,1719,20,1894,3500.0,3.4
0.08471670656853074,303.7,4.407399906084919,52.83456790123457,17.891305209582473,75.0,-17.266313932980605,10.638888888888891,3.4504315364296305,27,50,374,351,22,405,3500.0,3.4
0.08977908912053707,452.9,4.564426579390118,39.903743315508024,20.465423896129813,65.0,-12.029727095516572,16.79012345679013,3.0234392850540988,28,62,529,495,16,561,3500.0,3.4
0.03686228620687941,154.8,1.7180894446634023,41.923857868020306,22.714045132151384,69.0,-9.74132863021752,9.30294396961063,3.5521157187572823,14,17,179,176,20,197,3500.0,3.4
0.11718359017786033,496.5,5.4603639474568135,38.90852713178295,18.730252669500093,68.0,-19.697236919459144,16.2738670347366,3.360654150267765,36,80,605,561,19,645,3500.0,3.4
0.1369912392513829,643.0,5.6902116343211855,33.15597484276729,20.68343193412723,65.0,-19.444444444444443,13.456790123456791,3.323209116821824,52,67,739,724,17,795,3500.0,3.4
0.026533370102405522,127.7,1.6788122122754874,51.03973509933775,26.074989496885593,72.0,-11.346328784925275,4.548280423280426,2.464453875484997,0,3,147,144,22,151,3500.0,3.4
0.14288800628231993,548.6,6.780558767241962,48.1664167916042,25.033986739956017,80.0,-11.341710758377426,12.48677248677249,2.837079728183842,31,65,632,598,19,667,3500.0,3.4
0.019908354489024997,88.6,0.7820939371722773,36.241379310344826,22.619199497485457,66.0,-4.462081128747797,9.484126984126982,2.6297155274624284,5,13,107,99,20,116,3500.0,3.4
0.14444674198550997,693.4,5.404655386180784,31.843908629441625,25.844166975547918,76.0,-27.126200274348417,13.598765432098778,3.397416182610206,40,71,744,713,20,788,3500.0,3.4
0.08707741987762503,351.9,4.551139284067435,45.14016736401673,20.040713737285234,70.0,-12.699214365881033,10.205328135152696,2.819657531154182,20,45,454,429,15,478,3500.0,3.4
0.07169291935025676,425.5,3.1039086943824103,29.656964656964657,23.667857914638113,67.0,-17.089947089947092,10.088183421516755,3.0523847284457495,25,46,452,431,16,481,3500.0,3.4
0.12032686233330125,562.5,5.784517891076147,39.376068376068375,22.328398336022556,68.0,-13.169753086419751,10.389009139009138,2.996043499153925,37,56,661,642,21,702,3500.0,3.4
0.17037200217882073,886.0,6.685448107223324,30.34088762983947,24.19950825879551,69.0,-17.48338081671415,13.968253968253967,3.2382596082795074,52,102,1003,953,19,1059,3500.0,3.4
0.03079281925871376,106.5,1.2457137626537857,42.714285714285715,18.70339703468877,64.0,-10.876068376068368,16.495726495726498,4.239141642065236,10,18,126,118,20,140,3500.0,3.4
0.18023118909459485,831.4,9.864610561201848,43.4423828125,22.954002212720138,76.0,-13.157407407407405,15.731384015594537,3.2001012244120015,55,120,965,900,17,1024,3500.0,3.4
0.10410307373842699,420.5,4.927316492376868,45.4806517311609,26.741337189385643,75.0,-18.924803591470255,11.474095177798882,3.3400392557876617,31,52,456,435,14,491,3500.0,3.4
0.2434133318363378,1242.8,9.995811588502047,33.51438596491228,25.64187174209414,71.0,-19.082892416225757,18.72969460688758,3.1826024966733173,76,126,1345,1295,19,1425,3500.0,3.4
0.297766442530054,1449.9,11.37182277073803,31.319494584837546,22.609494741893617,71.0,-16.43097643097643,19.801994301994295,2.793742767844331,65,118,1593,1540,20,1662,3500.0,3.4
0.17181695130204197,755.6,5.77287241339244,31.831408775981526,26.511713752708275,79.0,-12.279593318809006,15.467236467236475,3.4866170780274013,76,89,786,773,20,866,3500.0,3.4
0.048918703111356786,302.8,1.2958103362931999,20.509933774834437,20.929836132353284,61.0,-8.347578347578349,12.494819994819997,2.707500842496894,10,10,288,288,20,302,3500.0,3.4
0.035048162247312845,165.4,1.6199584884132774,36.984924623115575,23.577398308107234,66.0,-11.032948532948533,9.188311688311687,2.9779744535799852,11,15,184,180,20,199,3500.0,3.4
0.05223512176205261,214.3,1.5914267535335833,30.510373443983404,24.83061148951616,63.0,-13.818342151675486,13.505050505050505,3.7522963959934144,14,20,223,217,12,241,3500.0,3.4
0.06644531617633463,279.2,3.089557172065001,42.66374269005848,25.071296015531516,71.0,-12.486772486772486,11.313131313131317,3.640505803214426,28,31,310,307,19,342,3500.0,3.4
0.0243140308673342,127.5,0.806232394074363,27.98507462686567,24.06507002082419,56.0,-5.785002035002036,4.974186307519637,1.7100081414243722,0,6,130,124,23,134,3500.0,3.4
0.2557662860376911,1091.8,12.24599644669854,42.177570093457945,21.09739559409872,73.0,-15.205977907732295,12.40740740740741,2.96263713873953,63,143,1324,1244,17,1391,3500.0,3.4
0.2165106535183505,1041.6,8.6626652950958,33.55485893416928,22.78160867935582,68.0,-19.16666666666666,14.320987654320994,3.0290519222531094,59,112,1213,1160,16,1276,3500.0,3.4
0.10026567510825135,404.8,5.081274203146394,47.30456026058632,19.64073933146548,66.0,-12.275132275132274,9.266289266289265,2.5110033724992067,28,49,582,561,18,614,3500.0,3.4
0.24424496167330273,975.7,10.243785408467597,39.283076923076926,22.138687842286863,80.0,-15.520282186948862,15.794555238999672,3.4710333386378696,69,205,1227,1091,16,1300,3500.0,3.4
0.11651984969876694,550.3,4.383073597494929,31.01201201201201,21.067878265082523,64.0,-10.122549019607844,12.734567901234565,2.504459937070539,25,60,637,602,20,666,3500.0,3.4
0.0907978445521513,374.7,4.425727383716992,43.58901098901099,23.166517739485318,69.0,-13.77269426289034,12.644145977479312,2.805287729271293,15,26,436,425,20,455,3500.0,3.4
0.05490399536346984,253.3,2.391172178055116,34.344729344729345,21.60722681679096,65.0,-10.264550264550268,17.16524216524217,3.3612903019635025,21,52,326,295,22,351,3500.0,3.4
0.16769940797077176,870.8,7.052044756032168,31.487940630797773,23.25050978820707,73.0,-20.365740740740744,18.262108262108253,3.428041742722783,63,99,1011,975,16,1078,3500.0,3.4
0.24722462541830395,1018.3,10.72034225885005,39.79612403100775,21.62536977751097,76.0,-24.33333333333333,13.185185185185185,3.29013069501514,66,157,1220,1129,15,1290,3500.0,3.4
0.06456893638827307,302.7,2.4129573087418463,31.130790190735695,20.2814703225612,57.0,-23.179012345679013,8.600823045267488,3.2521496356511057,22,40,341,323,23,367,3500.0,3.4
0.2763589990650087,1345.2,8.582179969240851,26.265782828282827,20.173052731144896,62.0,-11.604938271604942,14.882154882154884,2.8360855948687895,61,137,1519,1443,18,1584,3500.0,3.4
0.028728838858145953,117.1,1.2045812429141904,45.24626865671642,31.50520581572496,82.0,-8.031746031746032,11.616696061140507,3.395047610387146,8,23,122,107,20,134,3500.0,3.4
0.066551277908247,236.8,3.06843894525828,48.3830985915493,21.375965871166624,78.0,-15.667628667628668,16.843552235709094,3.9945991500878417,25,49,326,302,20,355,3500.0,3.4
0.08391380854144286,401.3,3.1174892789932396,32.19825708061002,27.44852103482566,77.0,-11.807760141093476,16.29923574368019,3.950452606365088,37,42,418,413,20,459,3500.0,3.4
0.04162388831143204,130.8,2.046713704357985,56.37869822485207,10.628959574136493,69.0,-5.838477366255145,16.752136752136753,2.6659668686857696,7,16,158,149,2,169,3500.0,3.4
0.06613476655989488,230.7,2.310524649211459,38.286206896551725,23.69056904523717,66.0,-9.92480359147026,11.042328042328043,3.407513454528704,20,41,266,245,13,290,3500.0,3.4
0.10240234892447161,550.8,5.104238625456657,36.005797101449275,22.66004126150891,73.0,-8.808862433862435,14.49382716049383,2.9670952300901203,36,70,650,616,20,690,3500.0,3.4
0.10429842428970888,463.1,5.250784199494374,43.56574394463668,22.682344187358613,70.0,-15.555555555555559,12.577160493827158,3.1386016519193505,31,60,543,514,12,578,3500.0,3.4
